username,text,likes,pred_label,prob_confuso,prob_não,prob_sim
mmargarida_martins,💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
raquel_cupuacu,😭aí jesus caiu um cisco no meu olho,,não,0.028126752004027367,0.9290771484375,0.04279600828886032
thagallina,😭😭😭💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
samillynunesp,🥺❤️,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
mara_barros15,😢😢😢😢😢💔💔💔💔💔💔💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
leane777ls,💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
claudienemorais1,"Posso te jurar que a sensação de quem acompanha e acompanho essa história é a mesma , sentimos falta da Isabella mesmo sem nunca ter conhecido ela pessoalmente! Você @anacarolinaoliveira_oficial e uma das mulheres mais forte que eu já vi ❤️",5.0,não,0.025114547461271286,0.9356029629707336,0.03928246349096298
queren01,💔💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
familiaeconomicapromocoes,Minha princesa se chama Isabela em homenagem a sua. E é uma sapequinha TB. Meu coração fica partido sempre q vejo a sua. Deus te abençoe guerreira,,não,0.021216625347733498,0.9535797834396362,0.02520359680056572
familiaeconomicapromocoes,Esse vídeo não tem fimmm... 😭😭😭 Isabela está nos braços de Jesus🙌,13.0,não,0.025461919605731964,0.9404028654098511,0.034135255962610245
josenetede,🥺🥺🥺,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
mikaelle_sousaa,😭😭,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
manuelromao,😢😢😢😢,2.0,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
solange_correia_55,😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
pamelacristina_moreti,🥺🥺😭😭,3.0,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
rosangela_pazp,❤️😢💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
dominichelligiovana,"Se doeu em mim esse vídeo , imagine nessa mãe 😢😭",,não,0.020842447876930237,0.9449558258056641,0.034201689064502716
guzanskypamela,Tem que haver mudanças na legislação do País!,2.0,não,0.3408842980861664,0.4440016746520996,0.21511401236057281
_naiiarasantos,😭,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
erikaraquelima,😭 tão triste isso.,6.0,não,0.01921219937503338,0.9567960500717163,0.023991739377379417
leda_santo_,😭😭😭💔💔❤️❤️,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
lurdes.dasilva.50999,Dói no coração 💔❤️,1.0,não,0.016004720702767372,0.9621996879577637,0.021795503795146942
texeira3291,😭😭😭,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
lavineeva,Que saudade né mãezinha?😍❤️,,não,0.05308329686522484,0.9185272455215454,0.028389539569616318
florindagcordeiro,Dói demais😭,1.0,não,0.02734019048511982,0.9361562728881836,0.03650350123643875
vandavieira08,😢🙌,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
ricardosantos3004,Uma dor que eu não suportaria..😢,,não,0.018505951389670372,0.9558823108673096,0.025611773133277893
angelaherden,😢,6.0,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
marilenafeitosa1,😭😭,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
drarafaellagomes,😭😭😭😭😭😭😭,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
rikellesantos7,Que lindo 💔😢,4.0,não,0.018531683832406998,0.9595915079116821,0.021876847371459007
santaremcatia,❤️😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
melinamonteiro88,❤️❤️❤️❤️❤️,10.0,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
samyaorsano_,😢😢😢💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
kaproietti74,"Queria saber o que passa na cabeça desse cara, que não tem como ser chamado de pai.",,não,0.3247045874595642,0.6070845127105713,0.0682109072804451
kaproietti74,😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
mariacardk12,💔💔💔😭😭😭😭,1.0,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
evellynro,"Nossa, ver teus vídeos com essa pequena que o mundo inteiro conheceu, me deixa com o coração partido demais, por mais que passe anos e anos esse amor deve ser tão quentinho em teu coração, se nosso como mães chega arder, no seu deve ser imensurável esta dor....Força Força Força porque não é fácil acordar e lembrar todos os dias, ela é um anjo lindoooo, eu vejo minha pequena aqui brincando e perco as forças até de brigar com ela por alguma artesinha que ela apronta, se soubéssemos de tudo que acontecerá ou aconteceria, evitariamos muitas coisas, mais tenho a plena convicção que só a cabe a Deus, saber de todas as coisas e assim vivemos na esperança de um dia melhor....Na verdade, na esperança de que um dia, todos nós iremos nos reencontrar no lugar Celestial ao lado do Senhor Jesus, Nosso Deus!! Um abraço apertado minha querida, Força de Deus na sua vida e em bênçãos em todos os seus projetos que são lindos🙏🙏",,não,0.014675007201731205,0.9594578146934509,0.02586708404123783
clementezilda,Saudade eterna 😢💔,,não,0.022101260721683502,0.9559648633003235,0.021933868527412415
lari_vetrack,😢,4.0,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
rozieneteles,😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
cleide_silva_0245,❤️❤️👼,1.0,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
biiah_rp,"Que dor, mdss ... 😢💔",,não,0.01999499276280403,0.9582428336143494,0.021762236952781677
biiah_rp,"N consigo sair do video, o abraço tão esperado 😢",4.0,não,0.04290075972676277,0.9203127026557922,0.03678654506802559
brechonaftalinatibaiabr,A maior dor do mundo!,,não,0.020660696551203728,0.9410151243209839,0.038324207067489624
jaquelinebelmonte,😭😭😭😭😭,1.0,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
anasheylanunes,😢 tão linda!!,,não,0.025806939229369164,0.9520235657691956,0.022169487550854683
melo2351,🥺🥺🥺,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
rochasantos.adriana,😭😭😭😭,1.0,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
luanalarissa122,😢❤️,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
jesua_assuncao_,Só quem é mãe e mãe de verdade sente essa empatia 🥺❤️,16.0,não,0.020876416936516762,0.9534618854522705,0.025661654770374298
janedias1961,Eu senti esse abraço aqui ! 🥹💔,,não,0.01810603030025959,0.9616091251373291,0.020284857600927353
gracemoura_,🥹🥹❤️❤️,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
jessikynhaninin,😭😭,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
catialopes3739,A estrelinha mais linda! ❤️🌟,3.0,não,0.026398541405797005,0.9430584907531738,0.030543018132448196
nascimentocacau31,Do meu filho 😭,,não,0.01755932904779911,0.9557687044143677,0.026671983301639557
marialuiza.duarte.35,💔😭,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
niegemallol,"Quando a Isabella partiu eu estava grávida do meu filho. Chorei demais, por meses, sempre que eu via alguma foto dela. Chorava todos os dias quando ía pro trabalho pq passava bem na frente do prédio onde tudo aconteceu. Se pra gente foi difícil, nem posso imaginar pra Ana... Ela é uma guerreira, pq eu acho que não seria forte o suficiente pra seguir minha vida depois de uma tragédia dessa dimensão 💔",1.0,não,0.01842404156923294,0.9499073624610901,0.03166865184903145
anaflaviadasilvaborge,😭😭😭😭😭,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
marli.cleuza,Não dá pra acreditar que o pai q,,não,0.08030197024345398,0.8431054353713989,0.0765925720334053
marli.cleuza,"Quanta covardia o pai e a madrasta tira a vida dessa criança inocente, mas ela está no céu. Coitado desse infeliz e dessa madrasta eles nunca vai ter paz porque Deus é justiça. 😢",397.0,não,0.025788312777876854,0.9419875144958496,0.03222407400608063
marciabvieira3,😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
daniela.linhares.98,❤️❤️❤️,10.0,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
delmaracarregosa,Minha Williane 😭😭😭. Saudades sem fim 🖤💔,,não,0.01975221000611782,0.9606007933616638,0.019646909087896347
linetecorreiaa_,😭😭😭😭😭😭😭💔💔💔💔💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
marafontinelle.adv,Meu coração fica 💔,4.0,não,0.020085657015442848,0.9585180878639221,0.021396279335021973
ingrid_paesleme,Tão linda 💔😭,,não,0.020233796909451485,0.9582087397575378,0.021557455882430077
janainabarros368,Caramba é I.A? Que emoção Ana...❤️,2.0,não,0.22788241505622864,0.4248303771018982,0.34728723764419556
cleadejesussantos,Eu não consigo imaginas minha vida sem meus filhos 🥺assim como não consigo imaginar a dor de uma mãe que perde um,,não,0.020846089348196983,0.9396705627441406,0.039483338594436646
julianadossantos5845,Até hoje quando vejo meu coração dói,14.0,não,0.01823502592742443,0.9563372731208801,0.02542775683104992
fcoabreu7,"Que triste, não consigo nem assistir. 🥺",,não,0.01767762191593647,0.9590052962303162,0.02331712283194065
renata_rodrigues60,😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
____kaiany____,"Háaa, e sem dúvidas o que ela mais sente saudade também é o seu!",9.0,não,0.01600964553654194,0.9615301489830017,0.022460220381617546
nayyaramaura,🥹🥹🥹,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
dami.lacos,Sim 😭😭😭😭,,não,0.19593189656734467,0.47689610719680786,0.32717204093933105
meire.sousa72,"Também sinto uma dor enorme,como se Izabela fosse minha filha 😭😭😭💔, que Deus tenha nosso anjinho em um lindo lugar 🙏😢🌟🌟🌟✨✨✨✨✨🌷🌷🌷🌷🌷",2.0,não,0.019808825105428696,0.9581133127212524,0.022077802568674088
dricavemk,💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
bruholliver,😢💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
beck_gw22,🥺,4.0,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
mkssaraiva_,😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
veramariacodeceira,💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
_lilafadoni,💔😢,3.0,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
defensorjoelma,😢😢💔💔💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
sarinha_almeida2023,😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
ozaniaresende,💔 chega dói ver esse vídeo 😢,2.0,não,0.05494924262166023,0.8927475810050964,0.052303146570920944
jujumorena07,🥹,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
acrismari,😢😢😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
emerelianabarbosa,😢😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
amanda_vilelamg,💔🙏😕,3.0,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
tamarabezerra,"🤍 Me faltam palavras. Muito difícil relembrar o caso da Isabela sem se emocionar. Com toda certeza Deus tem carregado a Ana nos braços, a força dela transcende qlq entendimento sobre superação. Tenho uma filha de 4 aninhos e eu não consigo, nem de longe, me imaginar sem ela nos meus braços.",,não,0.015978481620550156,0.9541733264923096,0.029848145321011543
marcinhacm_,💔❤️,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
renataberaldopp,❤️❤️❤️❤️😍,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
bellissimoaline,😍❤️😍❤️😍,1.0,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
vitoriahandradeee,😢🥺❤️,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
erikamarcio,😢😢😢😢😢😢😢😢😢❤️❤️,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
andreadepaula1974,😢😢,3.0,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
helendalbosco,😭💔😭💔😭💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
tata.chica.5,😭eu imagino tamanha dor,,não,0.02114483155310154,0.951155960559845,0.027699202299118042
lourdes.groppo.5,😢😢,1.0,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
geanegalindo02,😢😢😭,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
_ludmillaluna,Aff 💔,,não,0.06894801557064056,0.8930553197860718,0.03799666091799736
larisseoliveira_,"@salve.valentina.mae @angelica_maedoarthur
Ajuda elas e o caso Fiorella tbm ❤️",5.0,não,0.10067889094352722,0.8459715247154236,0.05334963649511337
valquiria.crs,Como era linda.😭😭😭💔💔,,não,0.016710003837943077,0.9602499604225159,0.023040074855089188
talitamoreno2,Isabela❤️,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
fabia.nuneskiury,Credo é muito sofrimento 😭💔,2.0,não,0.030122146010398865,0.9290071725845337,0.04087072238326073
cris_ferj,"Muito triste o que aconteceu, eu tenho uma filha e sou separada e me coloquei no seu lugar .",,não,0.02234218269586563,0.9514903426170349,0.02616744488477707
bete_unhas_e_depilacoes,@anacarolinaoliveira_oficial,,não,0.09903974831104279,0.7897581458091736,0.11120206862688065
matos.beka,Eu não imagino a saudade dessa mãe.,21.0,não,0.016756108030676842,0.9605327248573303,0.022711144760251045
sandrabassotto,😭😭😭,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
maria_francisca_09,😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
re_mangolin,😭💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
jaaque__santos,Eu sinto saudades sem nem ao menos ter visto e na época de tudo ter apenas 8 anos eu me abalei profundamente com o caso dela que saudade dela de tudo oque ela estaria vinhedo agora…. De como ela estaria,,não,0.015077400952577591,0.9541664719581604,0.030756056308746338
sionemsetubal,Sinto até hoje e me emociono 😭,1.0,não,0.01579066552221775,0.9624522924423218,0.02175714634358883
janealexandre40,😭 não sei o que dizer 😭,,não,0.22885549068450928,0.7221563458442688,0.04898812249302864
rosanaoliveira2348,Que abraço verdadeiro da neném na mamae,1.0,não,0.0203020591288805,0.9549896121025085,0.02470829337835312
rosanaoliveira2348,Lindas sempre será,,não,0.02504521794617176,0.9384461641311646,0.03650859370827675
jordana_cossta,🥺🥺🥺🥺,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
demetriojosefa,"A dor é infinita, a minha filha partiu aos seis aninhos, cada dia a saudade aumenta😭",1.0,não,0.019196361303329468,0.9600955247879028,0.020708031952381134
patycampinhos,😭,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
ritamartiliano,😢😢😢💔,1.0,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
rosangela.cdls,Sempre me emociono vendo o carinho de vocês duas ❤️,,não,0.019570207223296165,0.9604846835136414,0.01994514837861061
marquesariete,😢😢😢😍💔,1.0,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
